19.952083587646484, False, 65
18.04945945739746, True, 970
19.180736541748047, False, 809
19.169004440307617, True, 57
18.88190460205078, True, 230
18.62310218811035, True, 516
20.060102462768555, False, 674
18.015045166015625, True, 334
20.167816162109375, False, 415
19.266376495361328, True, 595
16.74089241027832, True, 332
18.474721908569336, True, 370
14.94589900970459, True, 23
16.125743865966797, True, 286
18.963619232177734, True, 147
15.688518524169922, True, 108
15.827404022216797, True, 478
17.42587661743164, False, 981
18.77378273010254, True, 517
15.666438102722168, False, 55
14.820770263671875, True, 390
16.219406127929688, True, 586
13.168782234191895, True, 324
16.361751556396484, True, 757
14.889304161071777, True, 573
16.10883331298828, True, 109
19.08496856689453, True, 334
18.497188568115234, True, 858
20.173500061035156, True, 32
15.095022201538086, True, 483
19.82895851135254, True, 21
11.64515495300293, True, 588
16.450828552246094, True, 173
17.888891220092773, True, 727
17.7850399017334, False, 725
17.545713424682617, True, 846
7.861392498016357, False, 479
18.34083366394043, True, 29
20.020612716674805, False, 28
18.61920928955078, True, 870
17.447139739990234, True, 565
19.337993621826172, False, 887
17.627025604248047, False, 46
14.653897285461426, True, 705
17.831083297729492, True, 841
18.996763229370117, True, 467
19.52225112915039, False, 150
18.34092903137207, True, 80
14.458017349243164, True, 142
15.024795532226562, True, 256
18.63278579711914, True, 270
16.684803009033203, True, 149
17.038105010986328, True, 473
16.749460220336914, True, 129
19.439233779907227, False, 777
19.181344985961914, False, 58
18.646251678466797, False, 394
14.959095001220703, True, 468
18.595937728881836, True, 424
17.31156349182129, True, 383
18.451414108276367, True, 970
19.579862594604492, True, 265
18.38439178466797, True, 373
17.453950881958008, True, 259
19.602846145629883, True, 788
15.870988845825195, True, 159
15.833609580993652, True, 369
10.569156646728516, True, 878
18.64317512512207, True, 349
14.395750999450684, True, 949
16.361576080322266, True, 70
18.729324340820312, True, 23
19.623872756958008, True, 92
13.232344627380371, True, 948
17.890838623046875, True, 476
18.864301681518555, True, 330
15.974852561950684, False, 638
18.016069412231445, True, 461
18.429166793823242, True, 872
17.541284561157227, True, 366
16.65640640258789, True, 591
16.685211181640625, True, 474
18.52486228942871, False, 167
15.149126052856445, True, 781
17.43931007385254, True, 645
18.197233200073242, True, 50
17.595569610595703, False, 827
15.847800254821777, True, 167
19.112829208374023, True, 756
18.87979507446289, True, 994
19.647552490234375, False, 528
18.25005340576172, False, 183
21.01235580444336, False, 358
16.869943618774414, True, 107
17.917272567749023, True, 632
11.663627624511719, False, 487
18.313753128051758, True, 272
17.675947189331055, True, 101
15.962408065795898, False, 516
18.564760208129883, False, 74
16.818504333496094, False, 717
18.505535125732422, True, 328
18.611515045166016, True, 553
15.563508033752441, True, 720
17.532777786254883, True, 283
18.384681701660156, True, 398
18.13974380493164, True, 887
18.643831253051758, False, 311
17.90166664123535, True, 664
17.906076431274414, True, 159
19.55891990661621, True, 844
15.652607917785645, False, 718
14.894466400146484, True, 906
19.184919357299805, True, 275
19.169200897216797, True, 272
19.251619338989258, False, 780
19.464427947998047, True, 608
19.218345642089844, False, 22
16.35526466369629, True, 937
16.946571350097656, True, 934
13.73576545715332, True, 270
19.132471084594727, True, 686
14.595637321472168, True, 959
16.407678604125977, False, 558
17.102123260498047, False, 842
18.739620208740234, True, 198
18.094064712524414, True, 160
